,Consumo,Motor_CC,Potencia,Descuento,Precio_cat,Ciudad_B,Ciudad_C,Ciudad_D,Ciudad_E,Ciudad_F,Ciudad_G,Ciudad_H,Ciudad_I,Ciudad_J,Ciudad_K,Ciudad_L,Tipo_marchas_Automatic,Tipo_marchas_Manual
5319,15.1,1196.0,73.0,4.83,,0,0,0,0,1,0,0,0,0,0,0,0,1
5320,19.7,796.0,46.3,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5321,12.7,2179.0,187.7,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5322,0.0,1086.0,62.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5323,26.2,998.0,58.2,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5324,16.82,1998.0,189.08,44.28,,0,0,0,0,0,0,1,0,0,0,0,1,0
5325,18.7,1896.0,66.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5326,20.4,1197.0,81.8,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5327,17.0,1497.0,118.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5328,14.2,1341.0,82.9,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5329,16.95,1197.0,78.9,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5330,18.6,1197.0,81.83,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5331,13.8,1299.0,70.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5332,23.0,1396.0,90.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5333,17.5,1197.0,85.8,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5334,20.36,1197.0,78.9,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5335,22.74,796.0,47.3,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5336,18.5,1197.0,85.8,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5337,14.69,1390.0,120.33,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5338,17.8,1248.0,75.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5339,17.01,1591.0,121.3,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5340,14.75,2967.0,245.0,1.04,,0,0,0,1,0,0,0,0,0,0,0,1,0
5341,20.34,1498.0,103.2,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5342,16.36,2179.0,187.7,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5343,13.4,1794.0,125.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5344,14.0,1061.0,64.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5345,28.09,1248.0,88.5,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5346,18.88,1995.0,184.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5347,12.55,2982.0,168.5,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5348,17.9,2143.0,136.0,43.07,,0,0,0,0,0,0,1,0,0,0,0,1,0
5349,17.6,1582.0,126.2,17.0,,0,0,0,0,0,0,0,1,0,0,0,1,0
5350,17.0,1197.0,80.0,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,1
5351,13.73,1995.0,148.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,1,0
5352,17.0,2149.0,139.07,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5353,13.8,1299.0,70.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5354,20.0,1968.0,138.1,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5355,17.8,1399.0,68.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5356,15.68,1999.0,177.0,74.49,,0,0,0,0,1,0,0,0,0,0,0,1,0
5357,21.5,1197.0,81.8,6.8,,1,0,0,0,0,0,0,0,0,0,0,1,0
5358,16.46,2993.0,258.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5359,18.6,1197.0,81.83,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5360,11.36,2755.0,171.5,27.07,,0,1,0,0,0,0,0,0,0,0,0,1,0
5361,11.18,2696.0,184.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5362,11.25,1995.0,150.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5363,15.0,1368.0,90.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5364,25.4,1186.0,73.97,8.23,,0,0,0,0,0,0,0,1,0,0,0,0,1
5365,18.53,1968.0,187.74,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5366,17.0,1497.0,118.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5367,23.59,1364.0,67.04,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5368,28.09,1248.0,88.5,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5369,14.67,1798.0,177.46,32.54,,0,0,0,0,0,0,0,0,1,0,0,1,0
5370,23.4,1248.0,74.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5371,18.9,998.0,67.1,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5372,20.36,1197.0,78.9,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5373,16.3,1956.0,170.0,26.95,,0,0,0,1,0,0,0,0,0,0,0,0,1
5374,19.91,1498.0,103.6,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5375,13.01,2199.0,194.3,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5376,20.7,1496.0,113.98,42.12,,0,0,0,0,0,0,0,0,0,0,1,1,0
5377,18.9,998.0,67.1,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5378,33.44,796.0,40.3,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5379,17.0,1591.0,121.3,15.14,,1,0,0,0,0,0,0,0,0,0,0,1,0
5380,12.3,1781.0,163.2,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,0
5381,19.81,1086.0,68.05,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5382,24.7,796.0,47.3,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5383,14.0,796.0,35.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5384,24.3,1248.0,88.5,10.14,,0,0,0,0,0,0,0,0,1,0,0,0,1
5385,18.5,1197.0,80.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5386,17.5,1298.0,85.8,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5387,21.5,1248.0,88.8,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5388,17.0,1497.0,118.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5389,22.3,1248.0,74.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5390,18.6,1197.0,81.83,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5391,18.59,2993.0,265.0,78.31,,0,0,0,0,1,0,0,0,0,0,0,1,0
5392,14.84,2143.0,167.62,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5393,19.16,2494.0,158.2,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5394,19.1,1197.0,82.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5395,13.68,2393.0,147.8,23.06,,1,0,0,0,0,0,0,0,0,0,0,0,1
5396,11.5,2982.0,171.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5397,19.2,1197.0,80.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5398,20.68,1995.0,190.0,48.18,,0,0,0,1,0,0,0,0,0,0,0,1,0
5399,18.5,1197.0,82.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5400,19.2,1197.0,80.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5401,12.05,2179.0,120.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5402,24.52,1248.0,88.5,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5403,12.83,2696.0,162.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5404,15.73,1968.0,174.33,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5405,18.9,998.0,67.1,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5406,22.7,1498.0,89.84,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5407,21.5,1248.0,88.8,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5408,21.14,1498.0,103.6,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5409,18.06,1198.0,74.93,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5410,22.1,1248.0,74.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5411,18.9,998.0,67.1,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5412,26.0,624.0,35.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5413,18.5,1197.0,85.8,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5414,17.92,1086.0,62.1,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5415,10.5,1796.0,157.7,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5416,19.4,1198.0,86.8,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5417,20.36,1197.0,78.9,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5418,15.8,1591.0,121.3,16.36,,1,0,0,0,0,0,0,0,0,0,0,0,1
5419,11.9,4806.0,550.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5420,12.7,2179.0,187.7,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5421,12.55,2982.0,168.5,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5422,13.2,1995.0,170.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5423,24.07,998.0,67.1,4.82,,1,0,0,0,0,0,0,0,0,0,0,0,1
5424,17.7,1497.0,78.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5425,17.9,1998.0,163.7,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5426,17.8,1399.0,68.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5427,19.64,1461.0,108.45,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5428,19.7,796.0,46.3,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5429,14.49,1399.0,92.7,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5430,18.06,2523.0,63.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5431,21.76,1995.0,190.0,62.07,,0,0,0,0,0,0,0,0,0,1,0,1,0
5432,13.0,2982.0,168.5,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5433,15.4,2179.0,120.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5434,17.0,1497.0,118.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5435,27.39,1248.0,74.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5436,16.8,1493.0,110.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5437,25.83,1498.0,99.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5438,17.01,1591.0,121.3,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5439,16.96,1968.0,138.03,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5440,20.36,1197.0,78.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5441,12.8,2494.0,102.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5442,19.01,1461.0,108.45,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5443,18.6,1197.0,81.83,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5444,15.0,1586.0,104.68,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5445,16.2,2993.0,235.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5446,13.5,1799.0,130.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5447,22.7,799.0,53.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5448,19.3,1248.0,73.9,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5449,17.68,1968.0,174.33,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0
5450,22.07,1199.0,73.9,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5451,16.1,796.0,37.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5452,12.62,2198.0,158.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5453,16.1,796.0,37.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5454,12.55,2982.0,168.7,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5455,20.36,1197.0,78.9,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5456,20.7,1496.0,113.98,41.98,,0,0,0,0,0,0,1,0,0,0,0,1,0
5457,10.13,3498.0,364.9,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5458,14.84,2143.0,170.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5459,16.96,1968.0,138.03,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0
5460,11.36,2755.0,171.5,20.74,,0,0,0,0,0,0,1,0,0,0,0,1,0
5461,19.87,1461.0,83.14,15.06,,1,0,0,0,0,0,0,0,0,0,0,0,1
5462,15.8,2148.0,170.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5463,0.0,2967.0,241.4,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,0
5464,27.3,1498.0,98.6,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5465,21.9,1396.0,90.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5466,17.68,1968.0,174.33,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5467,14.0,796.0,35.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5468,15.26,1150.0,74.9,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5469,19.64,1461.0,108.45,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5470,18.2,1199.0,82.5,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5471,20.36,1197.0,78.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5472,20.36,1197.0,78.9,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5473,14.49,1399.0,92.7,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5474,22.32,1582.0,126.32,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5475,12.99,2494.0,100.6,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5476,17.88,1405.0,48.21,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5477,13.7,1798.0,157.75,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5478,22.54,1396.0,88.73,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5479,19.6,1461.0,108.45,15.05,,0,0,0,1,0,0,0,0,0,0,0,1,0
5480,20.51,998.0,67.04,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5481,13.8,1299.0,70.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5482,12.99,2494.0,100.6,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5483,15.1,2179.0,140.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5484,22.07,1199.0,73.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5485,12.07,2967.0,241.4,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5486,20.36,1197.0,78.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5487,12.07,2967.0,241.4,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5488,25.8,1498.0,98.6,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5489,20.0,1399.0,68.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5490,15.26,1598.0,103.5,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5491,18.33,1968.0,167.7,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5492,17.5,1298.0,85.8,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5493,18.7,1896.0,66.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5494,15.73,1968.0,174.33,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5495,17.0,1405.0,70.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5496,22.69,1995.0,190.0,47.87,,1,0,0,0,0,0,0,0,0,0,0,1,0
5497,18.0,1198.0,86.7,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5498,15.2,1968.0,140.8,0.0,,0,0,0,0,0,1,0,0,0,0,0,1,0
5499,18.9,998.0,67.1,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5500,24.7,796.0,47.3,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5501,16.46,2993.0,258.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5502,12.07,2967.0,241.4,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5503,25.2,1248.0,74.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5504,21.4,1197.0,83.1,8.78,,0,0,0,0,0,0,1,0,0,0,0,0,1
5505,17.0,1497.0,118.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5506,16.5,1198.0,86.8,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5507,16.09,1995.0,184.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5508,18.0,995.0,62.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5509,16.47,1198.0,73.9,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5510,12.65,2993.0,255.0,1.39,,0,0,0,0,0,0,1,0,0,0,0,1,0
5511,22.07,1199.0,73.9,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5512,18.9,998.0,67.1,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5513,20.0,1968.0,138.1,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5514,22.7,1498.0,89.84,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5515,11.1,2354.0,142.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5516,22.7,1582.0,126.2,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5517,18.6,1199.0,79.4,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5518,16.07,1995.0,181.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5519,22.5,998.0,67.04,5.04,,1,0,0,0,0,0,0,0,0,0,0,0,1
5520,18.0,1497.0,117.3,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0
5521,16.09,1598.0,103.5,11.91,,1,0,0,0,0,0,0,0,0,0,0,0,1
5522,14.0,796.0,35.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5523,13.2,1495.0,94.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,1
5524,21.9,624.0,37.48,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5525,19.27,2143.0,170.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5526,16.95,1197.0,78.9,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5527,17.1,1396.0,70.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5528,17.8,1399.0,68.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5529,13.0,2143.0,204.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5530,17.9,2143.0,136.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0
5531,22.0,1197.0,81.8,6.99,,0,1,0,0,0,0,0,0,0,0,0,0,1
5532,17.9,2143.0,201.15,78.76,,0,0,0,0,0,0,1,0,0,0,0,1,0
5533,19.08,1582.0,126.2,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5534,16.95,1197.0,78.9,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5535,20.73,1373.0,91.1,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5536,10.8,2497.0,150.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,0
5537,18.7,1896.0,66.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5538,19.0,1248.0,93.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5539,22.74,796.0,47.3,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5540,17.0,1405.0,70.0,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,1
5541,11.5,2982.0,171.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5542,18.5,1197.0,82.85,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5543,28.4,1248.0,74.0,7.27,,0,0,0,0,1,0,0,0,0,0,0,0,1
5544,25.4,624.0,37.5,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5545,13.8,1299.0,70.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5546,17.3,1061.0,57.5,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5547,14.2,1598.0,102.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5548,13.8,1299.0,70.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5549,14.16,1968.0,174.3,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5550,17.68,1968.0,174.33,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5551,15.1,1196.0,73.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5552,21.1,814.0,55.2,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5553,16.6,1388.0,68.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5554,17.8,1497.0,117.3,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5555,21.1,814.0,55.2,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5556,12.55,2982.0,168.5,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5557,22.7,799.0,53.64,4.04,,0,0,0,1,0,0,0,0,0,0,0,0,1
5558,23.1,998.0,67.04,5.69,,0,0,0,0,0,0,1,0,0,0,0,0,1
5559,13.8,1299.0,70.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5560,10.5,2835.0,116.9,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5561,16.0,2179.0,140.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5562,18.9,1197.0,81.86,6.54,,0,0,0,0,0,0,0,0,1,0,0,0,1
5563,17.0,1497.0,118.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,1
5564,20.77,1248.0,88.8,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5565,21.43,1364.0,87.2,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5566,13.7,1798.0,157.75,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5567,24.7,796.0,47.3,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5568,16.0,2179.0,140.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5569,23.1,998.0,67.04,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5570,22.7,799.0,53.0,4.43,,0,0,1,0,0,0,0,0,0,0,0,0,1
5571,19.81,1086.0,68.05,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,1
5572,20.14,1498.0,88.8,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5573,16.95,1498.0,97.7,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5574,14.7,1390.0,85.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5575,13.4,1794.0,125.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5576,17.0,1896.0,105.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5577,25.8,1498.0,98.6,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5578,0.0,1086.0,62.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5579,18.8,1248.0,90.0,0.0,,0,0,0,0,0,1,0,0,0,0,0,0,1
5580,19.01,1461.0,108.45,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5581,19.3,1248.0,73.9,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5582,15.04,1991.0,183.0,41.02,,0,0,0,0,0,0,0,0,1,0,0,1,0
5583,9.0,1984.0,181.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5584,15.06,1995.0,177.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0
5585,17.7,1399.0,68.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5586,23.08,1461.0,63.1,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5587,17.5,1298.0,85.8,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5588,14.8,1595.0,120.7,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0
5589,14.67,1798.0,177.46,33.36,,1,0,0,0,0,0,0,0,0,0,0,1,0
5590,17.19,1197.0,81.86,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5591,17.9,2143.0,136.0,42.4,,0,0,0,0,0,1,0,0,0,0,0,1,0
5592,12.8,1489.0,35.5,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5593,19.0,998.0,67.1,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5594,16.4,1497.0,78.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
5595,17.11,1968.0,174.33,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5596,20.0,1399.0,68.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5597,25.83,1498.0,99.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5598,9.52,2993.0,313.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5599,12.0,5461.0,421.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
5600,13.5,2477.0,175.56,34.6,,0,0,0,1,0,0,0,0,0,0,0,0,1
5601,16.73,2495.0,218.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,1,0
5602,22.74,796.0,47.3,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5603,14.4,1598.0,103.6,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,0
5604,24.3,1248.0,88.5,11.96,,0,1,0,0,0,0,0,0,0,0,0,0,1
5605,17.8,1399.0,68.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
5606,28.09,1248.0,88.5,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,1
5607,10.8,2497.0,215.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
5608,14.49,1399.0,92.7,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
5609,16.47,1198.0,73.9,0.0,,0,0,0,0,0,0,0,1,0,0,0,0,1
5610,21.1,1197.0,85.8,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
5611,21.4,1197.0,83.1,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
5612,20.73,1373.0,91.2,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,1
5613,17.01,1591.0,121.3,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
